alert_id,alert_time,user,account_type,department,office,privileged,tenure_days,days_until_departure,rule_name,new_device,new_country,geo_velocity_kmh,failed_logins_1h,hour_unusualness,mfa_method,asn_type,ip_reputation,logins_24h,logins_7d,distinct_ips_7d,bytes_out_mb,session_minutes,browser,os,user_agent_length,analyst,triage_minutes,verdict
ALR-028956,2026-08-29T08:36:15Z,scox4,human,Sales,Remote,0,1957,,R06_risky_ip,0,0,0.0,0,0.075,push,hosting,29.0,10,71,1,42.5,7.9,chrome,windows,199,a5,7.2,false_positive
ALR-028957,2026-08-29T08:43:06Z,twashington,human,People,New York,0,2236,,R03_failed_login_burst,0,0,644.0,11,0.22,sms,residential,,9,51,4,47.3,97.8,safari,windows,106,a6,9.3,false_positive
ALR-028958,2026-08-29T08:47:18Z,amiller8,human,Security,New York,0,2072,,R02_new_device,1,0,0.0,0,0.254,totp,residential,54.0,14,85,2,11.3,75.0,chrome,windows,177,a6,6.8,false_positive
ALR-028959,2026-08-29T09:08:17Z,sperry,human,Engineering,Remote,0,2454,,R06_risky_ip,0,0,265.0,1,0.307,push,mobile,92.0,8,57,3,35.1,11.1,chrome,windows,215,a4,6.8,false_positive
ALR-028960,2026-08-29T09:16:45Z,npatterson,human,Marketing,New York,0,793,,R01_impossible_travel,0,0,1290.0,0,0.175,push,residential,51.0,9,60,1,29.4,76.4,edge,windows,230,a4,5.3,false_positive
ALR-028961,2026-08-29T09:31:20Z,sallen,human,Operations,San Francisco,0,1304,,R02_new_device,1,0,0.0,1,0.286,push,mobile,,5,32,7,10.0,9.4,chrome,windows,221,a3,4.0,false_positive
ALR-028962,2026-08-29T09:41:27Z,awilson,human,Engineering,San Francisco,0,791,,R06_risky_ip,1,0,426.0,0,0.299,sms,hosting,63.0,10,71,5,20.1,37.4,chrome,macos,187,a5,7.8,false_positive
ALR-028963,2026-08-29T09:47:34Z,mmorris,human,Finance,Austin,0,2902,,R02_new_device,1,0,0.0,0,0.338,push,corporate,68.0,11,74,5,11.5,108.6,edge,macos,129,a2,15.1,false_positive
ALR-028964,2026-08-29T09:51:57Z,alewis,human,Engineering,San Francisco,0,1616,,R07_mfa_method_change,0,0,0.0,0,0.242,push,hosting,44.0,8,44,5,1.9,8.6,chrome,macos,232,a2,4.7,false_positive
ALR-028965,2026-08-29T10:09:46Z,jjones,human,Operations,San Francisco,0,2504,,R02_new_device,1,0,0.0,0,0.444,push,corporate,80.0,4,28,2,47.2,102.8,safari,windows,198,a3,28.8,false_positive
ALR-028966,2026-08-29T10:10:18Z,atorres,human,Engineering,New York,0,3133,,R05_new_country,0,1,0.0,0,0.369,push,mobile,53.0,9,52,5,47.6,26.8,chrome,android,257,a4,11.2,false_positive
ALR-028967,2026-08-29T10:22:27Z,sprice,human,Engineering,New York,0,2238,,R05_new_country,0,1,0.0,1,0.475,push,residential,,8,56,7,11.8,89.2,chrome,windows,172,a4,7.7,false_positive
ALR-028968,2026-08-29T10:26:17Z,svc_billing_sync,service,Service,Datacenter,1,664,,R04_off_hours,0,0,0.0,0,0.773,push,residential,94.0,414,2715,4,55.7,39.8,safari,macos,116,a1,6.1,false_positive
ALR-028969,2026-08-29T10:49:41Z,dkelly,human,Engineering,New York,0,2319,,R05_new_country,0,1,0.0,0,0.434,totp,residential,62.0,8,48,6,7.9,28.8,firefox,ios,139,a2,10.3,false_positive
ALR-028970,2026-08-29T11:05:02Z,dhayes,human,Sales,Remote,0,1338,,R05_new_country,0,1,0.0,1,0.161,sms,corporate,61.0,16,115,1,121.0,23.3,chrome,windows,195,a6,11.0,false_positive
ALR-028971,2026-08-29T11:12:27Z,swalker,human,Engineering,San Francisco,0,1694,,R04_off_hours,1,0,0.0,0,0.936,sms,corporate,80.0,8,52,7,9.6,64.7,chrome,macos,163,a6,12.0,false_positive
ALR-028972,2026-08-29T11:16:57Z,palexander,human,Marketing,New York,0,2726,,R02_new_device,1,0,0.0,0,0.565,push,residential,66.0,16,114,3,93.4,17.2,chrome,macos,227,a4,13.6,false_positive
ALR-028973,2026-08-29T11:19:07Z,svc_etl_reporting,service,Service,Datacenter,1,163,,R06_risky_ip,0,1,0.0,1,0.417,totp,hosting,37.0,404,2989,5,46.7,22.5,edge,android,158,a1,10.9,true_positive
ALR-028974,2026-08-29T11:21:46Z,bcarter,human,People,Austin,0,1562,,R03_failed_login_burst,0,0,0.0,21,0.109,totp,mobile,50.0,8,45,4,21.1,25.9,chrome,ios,92,a5,5.2,false_positive
ALR-028975,2026-08-29T11:23:13Z,cperry,human,Marketing,San Francisco,0,820,,R02_new_device,1,0,0.0,1,0.602,push,corporate,,11,77,4,88.7,43.2,edge,windows,136,a4,6.8,false_positive
ALR-028976,2026-08-29T11:27:26Z,dmartin,human,Security,Austin,0,755,,R02_new_device,1,0,0.0,0,0.46,totp,corporate,55.0,12,71,2,29.6,11.4,chrome,android,251,a3,5.0,false_positive
ALR-028977,2026-08-29T11:56:51Z,mmorris,human,Finance,Austin,0,2902,,R06_risky_ip,0,0,0.0,0,0.254,push,hosting,55.0,13,75,2,28.6,92.0,chrome,ios,229,a2,8.7,false_positive
ALR-028978,2026-08-29T12:11:04Z,ahill2,human,People,Austin,0,2143,,R06_risky_ip,0,0,0.0,0,0.108,totp,residential,76.0,8,57,2,3.2,46.4,chrome,windows,136,a3,5.8,false_positive
ALR-028979,2026-08-29T12:36:49Z,svc_jenkins,service,Service,Datacenter,1,2213,,R02_new_device,1,0,0.0,0,0.474,totp,mobile,73.0,412,2987,5,43.0,36.1,safari,macos,243,a1,28.5,false_positive
ALR-028980,2026-08-29T12:43:08Z,khall,human,Finance,San Francisco,0,433,,R02_new_device,1,0,0.0,0,0.605,push,residential,89.0,9,63,1,9.3,45.2,chrome,windows,116,a4,12.8,false_positive
ALR-028980,2026-08-29T12:43:08Z,khall,human,Finance,San Francisco,0,433,,R02_new_device,1,0,0.0,0,0.605,push,residential,89.0,9,63,1,9.3,45.2,chrome,windows,116,a4,12.8,false_positive
ALR-028981,2026-08-29T12:43:37Z,svc_jenkins,service,Service,Datacenter,1,2213,,R01_impossible_travel,0,0,1101.0,0,0.352,push,residential,,424,2453,2,15.1,8.4,edge,windows,197,a5,26.5,false_positive
ALR-028982,2026-08-29T13:06:43Z,rwashington,human,Marketing,New York,0,1689,,R03_failed_login_burst,0,0,0.0,12,0.113,push,corporate,80.0,9,56,2,48.8,81.4,safari,android,236,a1,84.9,true_positive
ALR-028983,2026-08-29T13:13:58Z,svc_billing_sync,service,Service,Datacenter,1,664,,R06_risky_ip,0,0,0.0,0,0.307,push,hosting,63.0,420,2378,3,175.8,61.4,edge,ios,152,a4,6.5,false_positive
ALR-028984,2026-08-29T13:17:25Z,sclark,human,Sales,New York,1,2888,,R07_mfa_method_change,1,0,0.0,0,0.625,none,residential,100.0,12,90,2,44.3,61.7,chrome,windows,130,a2,12.3,true_positive
ALR-028985,2026-08-29T13:21:21Z,mlewis,human,Finance,Remote,0,2958,,R02_new_device,1,0,0.0,0,0.875,none,residential,,12,71,4,11.6,9.1,chrome,ios,227,a6,5.5,false_positive
ALR-028986,2026-08-29T13:30:56Z,groberts5,human,People,Remote,1,2791,,R06_risky_ip,0,0,0.0,1,0.289,push,mobile,83.0,6,42,1,39.3,47.9,edge,windows,228,a3,7.7,false_positive
ALR-028987,2026-08-29T13:34:22Z,redwards,human,Operations,Austin,1,1814,,R05_new_country,0,1,0.0,0,0.563,sms,residential,58.0,5,35,7,13.2,9.5,safari,macos,133,a1,6.3,false_positive
ALR-028988,2026-08-29T13:36:09Z,twashington,human,People,New York,0,2236,,R02_new_device,1,0,0.0,0,0.63,sms,corporate,81.0,13,85,4,19.6,36.5,chrome,ios,225,a4,19.3,false_positive
ALR-028989,2026-08-29T13:43:42Z,cbell,human,Engineering,Austin,0,1473,,R05_new_country,1,1,0.0,1,0.372,none,mobile,52.0,12,68,5,21.2,4.2,firefox,macos,158,a2,7.2,false_positive
ALR-028990,2026-08-29T14:01:42Z,ghall,human,Engineering,San Francisco,1,949,,R06_risky_ip,1,0,0.0,1,0.254,push,residential,,8,47,4,17.3,15.6,chrome,ios,100,a3,9.4,false_positive
ALR-028991,2026-08-29T14:02:33Z,svc_deploy,service,Service,Datacenter,1,174,,R03_failed_login_burst,0,0,0.0,10,0.417,none,residential,60.0,393,2367,5,15.1,58.6,safari,android,227,a3,3.0,false_positive
ALR-028992,2026-08-29T14:19:55Z,bsimmons,human,People,Austin,0,56,,R03_failed_login_burst,0,0,0.0,17,0.518,push,mobile,100.0,3,19,2,35.5,24.7,edge,ios,255,a5,11.0,false_positive
ALR-028993,2026-08-29T14:21:47Z,plopez,human,Operations,New York,0,1642,,R03_failed_login_burst,1,0,0.0,14,0.358,push,hosting,21.0,9,66,5,5.6,13.2,firefox,macos,189,a6,6.5,false_positive
ALR-028994,2026-08-29T14:36:14Z,plopez,human,Operations,New York,0,1642,,R06_risky_ip,0,0,0.0,0,0.349,none,mobile,74.0,7,42,3,34.2,78.3,edge,ios,135,a3,5.0,false_positive
ALR-028995,2026-08-29T14:36:33Z,khall,human,Finance,San Francisco,0,433,,R02_new_device,1,0,417.0,0,0.371,totp,residential,69.0,12,83,2,9.2,21.9,safari,windows,207,a1,15.2,false_positive
ALR-028996,2026-08-29T14:43:47Z,svc_billing_sync,service,Service,Datacenter,1,664,,R06_risky_ip,0,0,0.0,1,0.257,sms,residential,85.0,378,2638,3,17.6,77.5,chrome,macos,189,a3,6.3,false_positive
ALR-028996,2026-08-29T14:43:47Z,svc_billing_sync,service,Service,Datacenter,1,664,,R06_risky_ip,0,0,0.0,1,0.257,sms,residential,85.0,378,2638,3,17.6,77.5,chrome,macos,189,a3,6.3,false_positive
ALR-028997,2026-08-29T14:48:14Z,mrussell,human,Operations,Austin,0,1188,,R03_failed_login_burst,0,0,0.0,10,0.441,push,residential,58.0,14,81,4,20.3,74.9,chrome,ios,96,a1,6.2,false_positive
ALR-028998,2026-08-29T14:59:30Z,kgreen,human,Engineering,New York,0,810,,R04_off_hours,0,0,0.0,0,0.67,push,corporate,54.0,9,64,5,6.6,30.5,safari,macos,147,a6,32.6,false_positive
ALR-028999,2026-08-29T15:15:41Z,lramirez,human,Marketing,San Francisco,0,774,,R04_off_hours,0,0,0.0,0,0.556,push,mobile,86.0,12,74,4,7.7,13.3,safari,macos,221,a3,17.9,false_positive
ALR-029000,2026-08-29T15:30:26Z,kharris,human,Sales,Remote,0,3148,,R04_off_hours,0,0,0.0,1,0.335,none,residential,100.0,4,26,2,10.9,51.8,chrome,android,120,a4,12.2,false_positive
ALR-029001,2026-08-29T15:31:09Z,sbryant,human,Engineering,Austin,0,435,,R03_failed_login_burst,0,0,0.0,11,0.165,sms,corporate,83.0,7,39,3,43.1,12.7,chrome,android,142,a1,6.5,false_positive
ALR-029002,2026-08-29T15:36:16Z,svc_billing_sync,service,Service,Datacenter,1,664,,R04_off_hours,0,0,0.0,0,0.725,sms,residential,42.0,391,2926,2,6.2,24.5,safari,windows,93,a1,5.3,false_positive
ALR-029003,2026-08-29T16:11:55Z,dparker,human,Engineering,San Francisco,0,408,,R04_off_hours,0,0,0.0,0,0.564,push,corporate,100.0,7,52,1,2.2,9.9,chrome,macos,224,a1,6.5,false_positive
ALR-029004,2026-08-29T16:15:53Z,bcarter,human,People,Austin,0,1562,,R06_risky_ip,0,0,0.0,2,0.623,totp,hosting,19.0,9,54,2,8.0,66.2,chrome,ios,143,a6,8.0,false_positive
ALR-029005,2026-08-29T16:27:55Z,gdavis,human,Sales,Austin,0,1845,,R01_impossible_travel,0,0,225.0,0,0.394,totp,corporate,77.0,11,64,4,264.8,25.1,firefox,macos,174,a5,6.6,false_positive
ALR-029006,2026-08-29T16:29:02Z,kwood,human,Finance,San Francisco,0,2629,,R04_off_hours,0,0,742.0,0,0.836,sms,mobile,84.0,6,36,3,58.4,16.0,edge,macos,190,a6,19.8,false_positive
ALR-029007,2026-08-29T16:43:53Z,jhill,human,People,San Francisco,1,2781,,R04_off_hours,0,0,0.0,0,0.644,push,residential,71.0,14,98,2,74.9,123.5,chrome,windows,205,a5,31.7,false_positive
ALR-029008,2026-08-29T16:47:37Z,twashington,human,People,New York,0,2236,,R05_new_country,1,1,0.0,0,0.326,sms,residential,79.0,9,63,4,131.9,101.8,chrome,windows,102,a4,6.4,false_positive
ALR-029009,2026-08-29T17:06:59Z,crogers,human,Marketing,San Francisco,0,2322,,R02_new_device,1,0,0.0,0,0.265,push,corporate,,8,58,6,13.1,37.6,firefox,macos,148,a2,18.6,false_positive
ALR-029010,2026-08-29T17:09:01Z,svc_jenkins,service,Service,Datacenter,1,2213,,R02_new_device,1,0,0.0,0,0.224,push,corporate,77.0,348,1940,4,8.1,11.0,edge,macos,172,a6,1.5,false_positive
ALR-029011,2026-08-29T17:09:59Z,rbell,human,Engineering,New York,0,2045,,R02_new_device,1,0,0.0,0,0.214,totp,corporate,51.0,9,62,2,10.9,14.8,firefox,windows,103,a2,1.8,false_positive
ALR-029012,2026-08-29T17:24:58Z,crogers,human,Marketing,San Francisco,0,2322,,R06_risky_ip,0,0,0.0,1,0.194,totp,hosting,27.0,5,28,5,3.1,34.0,safari,windows,159,a4,7.6,false_positive
ALR-029013,2026-08-29T17:30:20Z,ahughes,human,Finance,New York,0,1569,,R05_new_country,0,1,327.0,0,0.059,totp,corporate,76.0,7,47,5,18.1,14.7,chrome,android,107,a5,7.9,false_positive
ALR-029014,2026-08-29T17:40:14Z,kmoore,human,Sales,Remote,1,800,,R06_risky_ip,0,0,0.0,2,0.165,none,hosting,31.0,7,40,2,9.3,14.7,safari,macos,224,a4,34.8,false_positive
ALR-029015,2026-08-29T18:12:12Z,bsimmons,human,People,Austin,0,56,,R02_new_device,1,0,0.0,0,0.242,totp,residential,,10,68,3,3.1,12.5,chrome,macos,196,a2,8.9,false_positive
ALR-029016,2026-08-29T18:20:26Z,nbryant,human,Engineering,Remote,0,3051,,R06_risky_ip,0,0,53.0,0,0.456,none,hosting,28.0,8,49,2,16.3,82.9,safari,ios,166,a5,22.9,true_positive
ALR-029017,2026-08-29T18:26:19Z,syoung2,human,Engineering,New York,0,2307,,R02_new_device,1,0,0.0,0,0.265,push,corporate,89.0,11,82,2,8.6,33.2,firefox,ios,167,a1,3.9,false_positive
ALR-029018,2026-08-29T18:27:58Z,svc_deploy,service,Service,Datacenter,1,174,,R05_new_country,0,1,0.0,0,0.262,totp,corporate,71.0,380,2656,3,23.1,8.2,chrome,ios,231,a3,4.8,false_positive
ALR-029019,2026-08-29T18:52:05Z,bward,human,Engineering,London,1,3007,,R02_new_device,1,0,0.0,0,0.602,totp,residential,74.0,6,36,3,31.3,5.2,firefox,macos,193,a2,16.8,false_positive
ALR-029020,2026-08-29T18:53:09Z,jevans,human,People,Remote,0,1322,,R02_new_device,1,1,0.0,1,0.155,push,residential,,10,71,6,20.3,10.4,safari,windows,219,a6,14.9,false_positive
ALR-029021,2026-08-29T19:03:36Z,cprice,human,Marketing,San Francisco,0,127,,R03_failed_login_burst,0,0,0.0,12,0.151,push,mobile,74.0,13,90,2,39.5,40.6,firefox,macos,107,a2,10.5,false_positive
ALR-029021,2026-08-29T19:03:36Z,cprice,human,Marketing,San Francisco,0,127,,R03_failed_login_burst,0,0,0.0,12,0.151,push,mobile,74.0,13,90,2,39.5,40.6,firefox,macos,107,a2,10.5,false_positive
ALR-029022,2026-08-29T19:06:09Z,aramirez,human,Marketing,San Francisco,0,2248,,R06_risky_ip,0,0,0.0,0,0.258,totp,hosting,44.0,12,78,3,30.9,86.8,safari,macos,172,a4,12.6,false_positive
ALR-029023,2026-08-29T19:07:30Z,twashington,human,People,New York,0,2236,,R01_impossible_travel,0,0,664.0,0,0.039,push,corporate,87.0,14,82,2,28.4,32.4,safari,windows,198,a6,12.6,false_positive
ALR-029024,2026-08-29T19:22:50Z,jthomas,human,Sales,New York,1,2226,,R02_new_device,1,0,0.0,0,0.136,push,mobile,70.0,8,45,3,53.9,20.7,edge,macos,210,a6,4.1,false_positive
ALR-029025,2026-08-29T19:26:57Z,awright3,human,Engineering,New York,0,1617,,R04_off_hours,0,0,0.0,0,0.845,sms,residential,57.0,12,79,3,30.1,86.6,firefox,android,241,a6,9.0,false_positive
ALR-029026,2026-08-29T19:27:37Z,asanchez2,human,Sales,London,0,1129,,R04_off_hours,1,0,0.0,0,0.61,none,residential,76.0,9,67,8,8.7,37.8,chrome,macos,170,a4,10.5,false_positive
ALR-029027,2026-08-29T19:33:25Z,asanchez2,human,Sales,London,0,1129,,R04_off_hours,0,0,0.0,0,0.687,push,residential,,9,52,1,141.2,28.3,chrome,windows,152,a1,6.2,false_positive
ALR-029028,2026-08-29T19:35:29Z,dmartin6,human,People,Remote,0,2419,,R06_risky_ip,1,0,0.0,0,0.294,push,hosting,55.0,11,75,5,5.8,44.8,chrome,macos,232,a1,5.9,false_positive
ALR-029029,2026-08-29T19:38:58Z,jflores,human,Marketing,Austin,0,2925,,R05_new_country,1,1,0.0,0,0.101,push,residential,,10,56,6,7.9,13.8,safari,windows,256,a3,15.6,false_positive
ALR-029030,2026-08-29T19:57:33Z,dcarter,human,People,San Francisco,1,1622,,R04_off_hours,0,0,0.0,0,0.868,push,hosting,27.0,5,31,2,5.4,6.0,chrome,android,238,a3,5.4,false_positive
ALR-029031,2026-08-29T20:00:58Z,crogers,human,Marketing,San Francisco,0,2322,,R03_failed_login_burst,0,0,0.0,8,0.388,push,corporate,52.0,9,52,1,56.0,17.0,chrome,ios,121,a2,29.5,false_positive
ALR-029032,2026-08-29T20:02:10Z,rbell,human,Engineering,New York,0,2045,,R04_off_hours,0,0,217.0,0,0.758,push,mobile,84.0,8,49,1,25.9,8.5,safari,ios,196,a3,13.7,false_positive
ALR-029033,2026-08-29T20:13:59Z,syoung2,human,Engineering,New York,0,2307,,R01_impossible_travel,1,1,4047.0,1,0.342,push,residential,,11,73,5,48.1,30.7,firefox,ios,192,a2,30.7,true_positive
ALR-029034,2026-08-29T20:34:50Z,mmorris,human,Finance,Austin,0,2902,,R05_new_country,1,1,0.0,2,0.423,push,corporate,88.0,10,60,6,30.4,11.8,chrome,windows,171,a3,6.8,false_positive
ALR-029035,2026-08-29T21:15:18Z,ejones,human,Engineering,Austin,0,1743,,R03_failed_login_burst,0,0,0.0,13,0.217,totp,residential,81.0,4,26,2,49.3,29.7,safari,windows,244,a2,8.0,false_positive
ALR-029036,2026-08-29T21:22:34Z,scooper,human,Operations,San Francisco,0,1756,,R06_risky_ip,0,0,0.0,0,0.609,none,hosting,34.0,8,48,3,2.5,32.2,edge,windows,105,a4,2.8,false_positive
ALR-029037,2026-08-29T21:31:54Z,sallen,human,Operations,San Francisco,0,1304,,R07_mfa_method_change,1,0,0.0,0,0.404,sms,residential,70.0,8,56,1,6.5,3.8,chrome,macos,254,a1,8.1,false_positive
ALR-029038,2026-08-29T21:33:23Z,smorgan5,human,Sales,San Francisco,1,2900,,R01_impossible_travel,0,0,371.0,1,0.577,sms,residential,60.0,10,55,5,30.4,24.7,safari,windows,209,a2,21.1,false_positive
ALR-029039,2026-08-29T21:50:33Z,sadams,human,Marketing,New York,0,1518,,R03_failed_login_burst,0,1,0.0,10,0.316,push,residential,,6,34,3,72.3,20.7,edge,macos,94,a1,6.2,false_positive
ALR-029040,2026-08-29T21:53:20Z,svc_billing_sync,service,Service,Datacenter,1,664,,R04_off_hours,0,0,0.0,0,0.525,totp,mobile,63.0,409,3006,4,8.9,91.5,chrome,windows,97,a5,8.9,false_positive
ALR-029041,2026-08-29T22:18:52Z,bcooper,human,Engineering,San Francisco,0,2153,,R02_new_device,1,0,0.0,0,0.244,sms,residential,95.0,11,80,4,6.9,23.4,chrome,macos,115,a3,4.5,false_positive
ALR-029042,2026-08-29T22:19:58Z,ralexander6,human,Finance,New York,0,2604,,R06_risky_ip,1,0,0.0,0,0.213,totp,hosting,52.0,8,50,4,14.1,80.9,chrome,windows,102,a3,5.3,false_positive
ALR-029043,2026-08-29T22:23:43Z,sallen,human,Operations,San Francisco,0,1304,,R03_failed_login_burst,1,0,0.0,10,0.244,push,residential,84.0,13,91,5,7.8,16.9,edge,windows,126,a2,7.8,false_positive
ALR-029044,2026-08-29T22:28:33Z,ahill2,human,People,Austin,0,2143,,R04_off_hours,1,0,0.0,0,0.558,none,mobile,,7,46,4,9.0,7.9,chrome,windows,93,a4,23.5,false_positive
ALR-029045,2026-08-29T22:31:30Z,dkelly,human,Engineering,New York,0,2319,,R05_new_country,1,1,0.0,0,0.704,push,corporate,75.0,8,50,3,17.9,217.1,safari,macos,129,a1,54.1,true_positive
ALR-029046,2026-08-29T22:34:34Z,awood,human,Marketing,San Francisco,0,1700,,R03_failed_login_burst,1,0,0.0,11,0.31,totp,corporate,79.0,16,93,2,607.1,15.8,chrome,windows,176,a5,4.0,false_positive
ALR-029047,2026-08-29T22:36:33Z,svc_billing_sync,service,Service,Datacenter,1,664,,R03_failed_login_burst,0,0,0.0,14,0.494,push,corporate,100.0,389,2801,4,6.6,98.4,chrome,windows,121,a1,8.2,false_positive
ALR-029048,2026-08-29T22:44:05Z,bcarter,human,People,Austin,0,1562,,R02_new_device,1,0,0.0,0,0.303,push,corporate,,8,49,2,31.1,32.2,safari,windows,140,a2,27.4,true_positive
ALR-029049,2026-08-29T22:44:26Z,crogers,human,Marketing,San Francisco,0,2322,,R06_risky_ip,1,0,0.0,1,0.348,push,residential,59.0,7,45,4,16.2,31.4,chrome,macos,230,a2,6.0,false_positive
ALR-029050,2026-08-29T22:46:59Z,scox4,human,Sales,Remote,0,1957,,R05_new_country,1,1,0.0,0,0.242,totp,residential,98.0,3,22,6,13.7,15.6,edge,macos,184,a1,5.7,false_positive
ALR-029051,2026-08-29T22:57:13Z,mfoster,human,Operations,New York,0,2898,,R06_risky_ip,0,0,0.0,0,0.166,push,hosting,12.0,7,47,3,30.3,57.8,safari,android,232,a3,23.6,false_positive
ALR-029052,2026-08-29T23:04:25Z,dcarter,human,People,San Francisco,1,1622,,R06_risky_ip,0,0,0.0,0,0.625,sms,residential,,15,112,3,23.4,9.5,safari,macos,102,a5,9.4,false_positive
ALR-029053,2026-08-29T23:17:18Z,mbennett,human,Engineering,New York,0,718,,R07_mfa_method_change,0,0,0.0,0,0.426,push,residential,55.0,10,74,4,179.4,43.7,chrome,macos,252,a6,7.4,false_positive
ALR-029054,2026-08-29T23:22:04Z,atorres,human,Engineering,New York,0,3133,,R05_new_country,0,1,0.0,0,0.486,push,residential,100.0,5,34,8,91.5,16.5,chrome,ios,208,a2,5.2,false_positive
ALR-029054,2026-08-29T23:22:04Z,atorres,human,Engineering,New York,0,3133,,R05_new_country,0,1,0.0,0,0.486,push,residential,100.0,5,34,8,91.5,16.5,chrome,ios,208,a2,5.2,false_positive
ALR-029055,2026-08-29T23:36:10Z,svc_deploy,service,Service,Datacenter,1,174,,R04_off_hours,0,0,0.0,1,0.859,sms,residential,65.0,366,2131,1,7.3,20.7,edge,macos,180,a5,13.6,false_positive
ALR-029055,2026-08-29T23:36:10Z,svc_deploy,service,Service,Datacenter,1,174,,R04_off_hours,0,0,0.0,1,0.859,sms,residential,65.0,366,2131,1,7.3,20.7,edge,macos,180,a5,13.6,false_positive
ALR-029056,2026-08-29T23:42:45Z,lhill,human,Security,San Francisco,0,1734,,R02_new_device,1,0,1405.0,0,0.23,push,residential,56.0,11,69,2,26.6,14.6,chrome,macos,100,a2,19.8,false_positive
ALR-029057,2026-08-29T23:53:09Z,awood,human,Marketing,San Francisco,0,1700,,R02_new_device,1,0,0.0,0,0.584,totp,residential,70.0,4,25,1,29.5,28.7,safari,macos,149,a4,17.1,false_positive
ALR-029058,2026-08-29T23:57:14Z,bcarter,human,People,Austin,0,1562,,R04_off_hours,0,1,0.0,1,0.807,push,mobile,72.0,12,72,7,28.7,11.9,firefox,windows,129,a4,19.3,false_positive
ALR-029059,2026-08-30T00:03:18Z,jross,human,Engineering,Austin,0,1396,,R01_impossible_travel,1,0,1528.0,1,0.092,totp,residential,62.0,7,51,2,11.5,13.2,chrome,macos,148,a1,13.3,false_positive
ALR-029060,2026-08-30T00:08:16Z,rjones,human,Marketing,London,0,2218,,R04_off_hours,1,0,0.0,0,0.825,push,mobile,82.0,12,80,5,11.3,23.0,chrome,windows,224,a3,52.1,false_positive
ALR-029061,2026-08-30T00:09:55Z,jjenkins,human,Engineering,San Francisco,0,1087,,R02_new_device,1,0,368.0,1,0.15,sms,corporate,55.0,15,84,4,47.6,76.6,safari,macos,259,a6,5.7,false_positive
ALR-029062,2026-08-30T00:13:41Z,groberts5,human,People,Remote,1,2792,,R05_new_country,0,1,0.0,0,0.458,push,residential,53.0,12,69,3,7.1,81.1,firefox,windows,235,a1,8.2,false_positive
ALR-029063,2026-08-30T00:14:02Z,sclark,human,Sales,New York,1,2889,,R06_risky_ip,0,0,0.0,0,0.367,totp,hosting,44.0,6,45,6,14.7,13.6,firefox,windows,179,a2,7.3,false_positive
ALR-029064,2026-08-30T00:16:21Z,svc_billing_sync,service,Service,Datacenter,1,665,,R06_risky_ip,1,0,0.0,1,0.581,totp,mobile,98.0,404,2479,2,52.0,8.0,safari,macos,123,a5,5.7,false_positive
ALR-029065,2026-08-30T00:16:27Z,asanchez2,human,Sales,London,0,1130,,R04_off_hours,0,0,0.0,0,0.986,push,mobile,,15,93,4,18.1,80.6,chrome,windows,242,a6,31.0,false_positive
ALR-029066,2026-08-30T00:26:39Z,bcarter,human,People,Austin,0,1563,,R02_new_device,1,0,0.0,0,0.477,sms,residential,73.0,8,44,3,12.4,472.0,chrome,windows,107,a3,30.0,false_positive
ALR-029067,2026-08-30T01:10:59Z,scooper,human,Operations,San Francisco,0,1757,,R06_risky_ip,0,0,0.0,0,0.056,push,residential,60.0,10,69,3,3.4,41.9,chrome,macos,238,a3,23.6,true_positive
ALR-029068,2026-08-30T01:12:16Z,kwood,human,Finance,San Francisco,0,2630,,R06_risky_ip,0,0,216.0,1,0.162,push,residential,,12,78,1,26.0,19.5,edge,macos,96,a1,6.7,false_positive
ALR-029069,2026-08-30T01:19:17Z,bcooper,human,Engineering,San Francisco,0,2154,,R02_new_device,1,0,0.0,2,0.475,push,corporate,,13,95,2,92.2,24.0,chrome,ios,227,a3,4.0,false_positive
ALR-029070,2026-08-30T01:42:15Z,mlewis,human,Finance,Remote,0,2959,,R03_failed_login_burst,0,0,0.0,7,0.258,push,corporate,,6,38,4,13.0,48.9,chrome,macos,162,a2,19.6,true_positive
